source_url,target_url,kind,frozen,note
https://www.randomservices.org/random/biographies/Tukey.html,https://www.randomservices.org/random/Basic.js,asset,true,
https://www.randomservices.org/random/biographies/Tukey.html,https://www.randomservices.org/random/Screen.css,asset,true,
https://www.randomservices.org/random/biographies/Tukey.html,https://www.randomservices.org/random/biographies/Tukey.png,asset,true,
https://www.randomservices.org/random/biographies/Tukey.html,https://www.randomservices.org/random/biographies/index.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/Tukey.html,https://www.randomservices.org/random/icons/Icon.svg,asset,true,
https://www.randomservices.org/random/biographies/Wald.html,http://www.maa.org/publications/periodicals/convergence,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/Wald.html,http://www.stat.berkeley.edu/,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/Wald.html,https://www.randomservices.org/random/Basic.js,asset,true,
https://www.randomservices.org/random/biographies/Wald.html,https://www.randomservices.org/random/Screen.css,asset,true,
https://www.randomservices.org/random/biographies/Wald.html,https://www.randomservices.org/random/biographies/Wald.png,asset,true,
https://www.randomservices.org/random/biographies/Wald.html,https://www.randomservices.org/random/biographies/index.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/Wald.html,https://www.randomservices.org/random/icons/Icon.svg,asset,true,
https://www.randomservices.org/random/biographies/index.html,http://en.wikipedia.org/wiki/,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,http://www.biography.com,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,"http://www.google.com/search?q=An+Introduction+to+the+History+of+Mathematics,+Eves",reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,"http://www.google.com/search?q=Games,Gods,+and+Gambling,+David",reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,"http://www.google.com/search?q=History+of+Mathematics,+Smith",reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,http://www.maa.org/publications/periodicals/convergence,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://mathshistory.st-andrews.ac.uk/,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/Basic.js,asset,true,
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/Screen.css,asset,true,
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Agnesi.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Airy.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Banach.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Bayes.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Benford.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Bernoulli.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/BernsteinF.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/BernsteinS.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Bertrand.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Blackwell.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Bonferroni.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Boole.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Borel.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Brown.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Buffon.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Cantelli.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Caratheodory.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Cardano.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Cauchy.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Cavalieri.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Cavendish.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Chapman.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Chebyshev.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Clemens.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Coleridge.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Cramer.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/DeFinetti.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/DeMere.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/DeMoivre.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/DeMorgan.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Descartes.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Diaconis.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Doob.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Doyle.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Dynkin.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Ehrenfest.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Einstein.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Erlang.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Euclid.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Euler.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Fatou.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Fermat.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Fields.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Fisher.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Fourier.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Fubini.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Galton.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Gauss.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Gosset.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Gumbel.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Hahn.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Hall.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Hardy.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Hasse.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Hilbert.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Holder.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Hutchins.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Ito.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Jacobi.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/James.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Jensen.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Jordan.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Kolmogorov.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Kuratowski.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Lagrange.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Laplace.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Lebesgue.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Lehmann.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Leonardo.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Levy.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Lyapunov.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Markov.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Mendel.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Michelson.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Minkowski.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Montmort.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Newcomb.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Newton.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Neyman.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Nikodym.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Ockham.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Pareto.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Pascal.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/PearsonE.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/PearsonK.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Pepys.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Petronius.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Plato.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Poincare.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Poisson.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Polya.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Pythagoras.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Quetelet.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Radon.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Rao.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Rayleigh.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Riemann.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Russell.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Salk.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Scheffe.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Schroder.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Schwarz.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Short.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Snedecor.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Snow.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Stieltjes.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Stirling.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Taylor.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Todhunter.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Tonelli.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Tukey.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Ulam.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Venn.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/VonMises.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/VosSavant.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Wald.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Weibull.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Weierstrass.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Wheatstone.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Wiener.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Xenocrates.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Yarborough.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Yule.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Zipf.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/biographies/Zygmund.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/biographies/index.html,https://www.randomservices.org/random/icons/Icon.svg,asset,true,
https://www.randomservices.org/random/data/Alpha.html,http://en.wikipedia.org/wiki/Americium,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Alpha.html,"http://www.google.com/search?q=Examination+of+Randomness+in+alpha+emission,+Berkson,+Research+Methods+in+Statistics",reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Alpha.html,"http://www.google.com/search?q=Mathematical+Statistics+and+Data+Analysis,+Rice",reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Alpha.html,https://www.randomservices.org/random/Screen.css,asset,true,
https://www.randomservices.org/random/data/Alpha.html,https://www.randomservices.org/random/TableSort.js,asset,true,
https://www.randomservices.org/random/data/Alpha.html,https://www.randomservices.org/random/data/Alpha.png,asset,true,
https://www.randomservices.org/random/data/Alpha.html,https://www.randomservices.org/random/data/Alpha.tsv,asset,true,
https://www.randomservices.org/random/data/Alpha.html,https://www.randomservices.org/random/data/index.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Alpha.html,https://www.randomservices.org/random/icons/Icon.svg,asset,true,
https://www.randomservices.org/random/data/Berkeley.html,"http://www.google.com/search?q=Sex+bias+in+graduate+admissions:+data+from+Berkeley,+Bickel,+Hammel,+O'Connell",reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Berkeley.html,"http://www.google.com/search?q=Statistics,+Freedman,+Pisani,+Purves",reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Berkeley.html,https://www.randomservices.org/random/Screen.css,asset,true,
https://www.randomservices.org/random/data/Berkeley.html,https://www.randomservices.org/random/TableSort.js,asset,true,
https://www.randomservices.org/random/data/Berkeley.html,https://www.randomservices.org/random/data/Berkeley.png,asset,true,
https://www.randomservices.org/random/data/Berkeley.html,https://www.randomservices.org/random/data/Berkeley.tsv,asset,true,
https://www.randomservices.org/random/data/Berkeley.html,https://www.randomservices.org/random/data/index.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Berkeley.html,https://www.randomservices.org/random/icons/Icon.svg,asset,true,
https://www.randomservices.org/random/data/Buffon.html,https://www.randomservices.org/random/Screen.css,asset,true,
https://www.randomservices.org/random/data/Buffon.html,https://www.randomservices.org/random/TableSort.js,asset,true,
https://www.randomservices.org/random/data/Buffon.html,https://www.randomservices.org/random/data/Buffon.png,asset,true,
https://www.randomservices.org/random/data/Buffon.html,https://www.randomservices.org/random/data/Buffon.tsv,asset,true,
https://www.randomservices.org/random/data/Buffon.html,https://www.randomservices.org/random/data/index.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Buffon.html,https://www.randomservices.org/random/icons/Icon.svg,asset,true,
https://www.randomservices.org/random/data/Cavendish.html,"http://www.google.com/search?q=Do+robust+estimators+work+with+real+data,+Sigler",reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Cavendish.html,https://www.randomservices.org/random/Basic.js,asset,true,
https://www.randomservices.org/random/data/Cavendish.html,https://www.randomservices.org/random/Screen.css,asset,true,
https://www.randomservices.org/random/data/Cavendish.html,https://www.randomservices.org/random/TableSort.js,asset,true,
https://www.randomservices.org/random/data/Cavendish.html,https://www.randomservices.org/random/biographies/Cavendish.html,ancillary,true,
https://www.randomservices.org/random/data/Cavendish.html,https://www.randomservices.org/random/data/Cavendish.png,asset,true,
https://www.randomservices.org/random/data/Cavendish.html,https://www.randomservices.org/random/data/Cavendish.tsv,asset,true,
https://www.randomservices.org/random/data/Cavendish.html,https://www.randomservices.org/random/data/index.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Cavendish.html,https://www.randomservices.org/random/icons/Icon.svg,asset,true,
https://www.randomservices.org/random/data/Challenger.html,http://en.wikipedia.org/wiki/Space_Shuttle_Challenger_disaster,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Challenger.html,"http://www.google.com/search?q=Visual+Explanations:+Images+and+Quantities,+Evidence+and+Narrative,+Tufte",reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Challenger.html,https://onlineethics.org/,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Challenger.html,https://www.randomservices.org/random/Basic.js,asset,true,
https://www.randomservices.org/random/data/Challenger.html,https://www.randomservices.org/random/Screen.css,asset,true,
https://www.randomservices.org/random/data/Challenger.html,https://www.randomservices.org/random/TableSort.js,asset,true,
https://www.randomservices.org/random/data/Challenger.html,https://www.randomservices.org/random/data/Challenger.png,asset,true,
https://www.randomservices.org/random/data/Challenger.html,https://www.randomservices.org/random/data/Challenger1.tsv,asset,true,
https://www.randomservices.org/random/data/Challenger.html,https://www.randomservices.org/random/data/Challenger2.tsv,asset,true,
https://www.randomservices.org/random/data/Challenger.html,https://www.randomservices.org/random/data/index.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Challenger.html,https://www.randomservices.org/random/icons/Icon.svg,asset,true,
https://www.randomservices.org/random/data/Cicada.html,https://www.randomservices.org/random/Basic.js,asset,true,
https://www.randomservices.org/random/data/Cicada.html,https://www.randomservices.org/random/Screen.css,asset,true,
https://www.randomservices.org/random/data/Cicada.html,https://www.randomservices.org/random/TableSort.js,asset,true,
https://www.randomservices.org/random/data/Cicada.html,https://www.randomservices.org/random/data/Cicada.png,asset,true,
https://www.randomservices.org/random/data/Cicada.html,https://www.randomservices.org/random/data/Cicada.tsv,asset,true,
https://www.randomservices.org/random/data/Cicada.html,https://www.randomservices.org/random/data/index.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Cicada.html,https://www.randomservices.org/random/icons/Icon.svg,asset,true,
https://www.randomservices.org/random/data/Draft.html,http://en.wikipedia.org/wiki/Draft_lottery_(1969),reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Draft.html,https://www.randomservices.org/random/Screen.css,asset,true,
https://www.randomservices.org/random/data/Draft.html,https://www.randomservices.org/random/TableSort.js,asset,true,
https://www.randomservices.org/random/data/Draft.html,https://www.randomservices.org/random/data/Draft.png,asset,true,
https://www.randomservices.org/random/data/Draft.html,https://www.randomservices.org/random/data/Draft.tsv,asset,true,
https://www.randomservices.org/random/data/Draft.html,https://www.randomservices.org/random/data/index.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Draft.html,https://www.randomservices.org/random/icons/Icon.svg,asset,true,
https://www.randomservices.org/random/data/Draft.html,https://www.sss.gov/history-and-records/vietnam-lotteries/,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Iris.html,http://en.wikipedia.org/wiki/Iris_(plant),reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Iris.html,"http://www.google.com/search?q=The+Use+of+Multiple+Measurements+in+Taxonomic+Problems,+Fisher",reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Iris.html,https://www.randomservices.org/random/Basic.js,asset,true,
https://www.randomservices.org/random/data/Iris.html,https://www.randomservices.org/random/Screen.css,asset,true,
https://www.randomservices.org/random/data/Iris.html,https://www.randomservices.org/random/TableSort.js,asset,true,
https://www.randomservices.org/random/data/Iris.html,https://www.randomservices.org/random/biographies/Fisher.html,ancillary,true,
https://www.randomservices.org/random/data/Iris.html,https://www.randomservices.org/random/data/Iris.png,asset,true,
https://www.randomservices.org/random/data/Iris.html,https://www.randomservices.org/random/data/Iris.tsv,asset,true,
https://www.randomservices.org/random/data/Iris.html,https://www.randomservices.org/random/data/index.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/Iris.html,https://www.randomservices.org/random/icons/Icon.svg,asset,true,
https://www.randomservices.org/random/data/LiteraryDigest.html,http://en.wikipedia.org/wiki/Literary_Digest,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/LiteraryDigest.html,http://historymatters.gmu.edu/d/5168/,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/LiteraryDigest.html,"http://www.google.com/search?q=The+Great+Depression,+McElvaine",reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/LiteraryDigest.html,https://www.randomservices.org/random/Screen.css,asset,true,
https://www.randomservices.org/random/data/LiteraryDigest.html,https://www.randomservices.org/random/TableSort.js,asset,true,
https://www.randomservices.org/random/data/LiteraryDigest.html,https://www.randomservices.org/random/data/LiteraryDigest.png,asset,true,
https://www.randomservices.org/random/data/LiteraryDigest.html,https://www.randomservices.org/random/data/LiteraryDigest.tsv,asset,true,
https://www.randomservices.org/random/data/LiteraryDigest.html,https://www.randomservices.org/random/data/index.html,reference,false,outside the bounded core/ancillary freeze
https://www.randomservices.org/random/data/LiteraryDigest.html,https://www.randomservices.org/random/icons/Icon.svg,asset,true,
